0.000000	0.000000	0.000000	136573680.876578	377953601.215544
0.500000	0.000000	0.000000	1443042471.498930	13354500961.932964
1.000000	0.000000	0.000000	386806581537.780090	7019185148568.029297
1.500000	0.000000	0.000000	19119375372660.140625	481187922808603.250000
2.000000	0.000000	0.000000	134992065090.003998	2247728273919.138184
2.500000	0.000000	0.000000	749346877.091065	6054282335.743794
3.000000	0.000000	0.000000	524090844.737691	5701290636.350899
3.500000	0.000000	0.000000	121865835.742908	1174440563.940963
4.000000	0.000000	0.000000	10788567.421866	78619224.520376
4.500000	0.000000	0.000000	1438557.291547	7402545.226721
5.000000	0.000000	0.000000	2601043.798129	17653829.558688
5.500000	0.000000	0.000000	40618865.285262	373147335.754332
6.000000	0.000000	0.000000	349736049.691393	3309946205.544152
6.500000	0.000000	0.000000	1533579562.051123	18052438645.255135
7.000000	0.000000	0.000000	980773143.853344	9207626894.889771
7.500000	0.000000	0.000000	33691301930.842804	498768953612.939270
8.000000	0.000000	0.000000	7642690029806.902344	178196439151224.312500
8.500000	0.000000	0.000000	943475997100.614990	18461559876693.863281
9.000000	0.000000	0.000000	3330629127.597710	34371450201.767342
9.500000	0.000000	0.000000	188904237.701866	786934162.131519
10.000000	0.000000	0.000000	366340763.715619	1882731237.006002
10.500000	0.000000	0.000000	12823135112.025215	153220221700.550507
11.000000	0.000000	0.000000	742958977244.115356	14225951832911.839844
11.500000	0.000000	0.000000	167447575732.968597	2836111167625.700684
12.000000	0.000000	0.000000	1470097169.711779	16062497945.490820
12.500000	0.000000	0.000000	294205339.269643	2892999895.236443
13.000000	0.000000	0.000000	171781097.273423	1717271343.441164
13.500000	0.000000	0.000000	21160385.445792	175205954.860267
14.000000	0.000000	0.000000	1849634.284391	11640997.570464
14.500000	0.000000	0.000000	648866.509216	2502098.948175
15.000000	0.000000	0.000000	4941086.780829	34775762.573112
15.500000	0.000000	0.000000	53144115.967807	470068098.098269
16.000000	0.000000	0.000000	288729173.873011	3000580986.940075
16.500000	0.000000	0.000000	292340436.543454	2460712367.200249
17.000000	0.000000	0.000000	6034951721.532684	77006216328.534027
17.500000	0.000000	0.000000	492566373598.007080	9133448530280.978516
18.000000	0.000000	0.000000	264269176400.422089	4625446084584.995117
18.500000	0.000000	0.000000	3158182787.016011	28800215009.949684
19.000000	0.000000	0.000000	177054831.709402	639580631.430829
0.007809	0.499939	0.000000	498056198.582714	3447715222.959520
0.507809	0.499939	0.000000	3350452646.262944	34983254925.263199
1.007809	0.499939	0.000000	27463662291.809158	348537292983.679565
1.507809	0.499939	0.000000	10145741070.233551	58652777147.925797
2.007809	0.499939	0.000000	1015397867.268619	9197883667.251331
2.507809	0.499939	0.000000	51431982.474926	373568643.650798
3.007809	0.499939	0.000000	9323418.023028	61458872.144723
3.507809	0.499939	0.000000	3445927.823129	23927925.176785
4.007809	0.499939	0.000000	768561.792284	4656558.265729
4.507809	0.499939	0.000000	188856.726336	809064.110574
5.007809	0.499939	0.000000	426277.023289	2633856.896722
5.507809	0.499939	0.000000	2867644.989159	21515606.723997
6.007809	0.499939	0.000000	9919837.180130	76066058.847701
6.507809	0.499939	0.000000	15909970.164361	116380622.283894
7.007809	0.499939	0.000000	32583456.627178	205477039.524657
7.507809	0.499939	0.000000	465987052.902877	4094736781.782214
8.007809	0.499939	0.000000	4647959447.956133	29585793272.399273
8.507809	0.499939	0.000000	21784910591.229721	235869215749.099792
9.007809	0.499939	0.000000	8773482744.037815	104602685296.623978
9.507809	0.499939	0.000000	808766706.969869	5239914459.728960
10.007809	0.499939	0.000000	1372047350.312347	8014654049.290685
10.507809	0.499939	0.000000	195923497389.362732	3353617688304.945312
11.007809	0.499939	0.000000	1871393667630276.000000	69008644891659792.000000
11.507809	0.499939	0.000000	21013431480895.578125	533043625034807.500000
12.007809	0.499939	0.000000	9870984543.268566	87648292873.701630
12.507809	0.499939	0.000000	65722724034.685593	1084869840644.688354
13.007809	0.499939	0.000000	20203974349.010090	302359324856.217041
13.507809	0.499939	0.000000	370496559.090042	3897134283.022465
14.007809	0.499939	0.000000	10949739.085864	76088882.355697
14.507809	0.499939	0.000000	2725557.950675	10217932.173447
15.007809	0.499939	0.000000	43341658.224695	363304681.686403
15.507809	0.499939	0.000000	2669096862.232837	33554657700.403301
16.007809	0.499939	0.000000	138110714232.323425	2426982343914.675293
16.507809	0.499939	0.000000	63455946375.424339	1039276751521.300537
17.007809	0.499939	0.000000	159993361754.074280	2682007337947.741699
17.507809	0.499939	0.000000	63766416201110840.000000	3155240834706985984.000000
18.007809	0.499939	0.000000	1290873115006512.750000	46151071681380040.000000
18.507809	0.499939	0.000000	30405068101.271511	441928879129.100830
19.007809	0.499939	0.000000	637635858.108845	4448260154.663198
0.015618	0.999878	0.000000	153054447414.961853	2571079898058.586914
0.515618	0.999878	0.000000	11650669450.027290	87491319287.508698
1.015618	0.999878	0.000000	109037541519.136887	1655863249130.758789
1.515618	0.999878	0.000000	15573584510.782839	194067697394.017090
2.015618	0.999878	0.000000	337220095.937827	2801962413.258450
2.515618	0.999878	0.000000	12464093.846763	74765987.931196
3.015618	0.999878	0.000000	1104659.814206	5065434.700186
3.515618	0.999878	0.000000	247438.477067	1213095.018464
4.015618	0.999878	0.000000	70281.182946	369643.677740
4.515618	0.999878	0.000000	23480.483142	112688.530985
5.015618	0.999878	0.000000	48839.988485	283617.977544
5.515618	0.999878	0.000000	191917.078816	1168837.936799
6.015618	0.999878	0.000000	474010.213679	2725687.139357
6.515618	0.999878	0.000000	1043649.190762	4558887.755306
7.015618	0.999878	0.000000	7304430.162317	40269314.920959
7.515618	0.999878	0.000000	143974259.439565	984473920.401929
8.015618	0.999878	0.000000	4239904970.178479	28267990443.086227
8.515618	0.999878	0.000000	48456698801.139084	498556434264.821594
9.015618	0.999878	0.000000	18057462260.791412	187277791665.892670
9.515618	0.999878	0.000000	172883667986.552002	2927710171944.781250
10.015618	0.999878	0.000000	555276607257.971313	10396872599750.480469
10.515618	0.999878	0.000000	32105790475.211105	240168653713.531525
11.015618	0.999878	0.000000	2409390333410.896973	51022455934526.156250
11.515618	0.999878	0.000000	332018558815.862854	5958016865682.744141
12.015618	0.999878	0.000000	27782913122.216087	388084165836.840637
12.515618	0.999878	0.000000	7781450207607.815430	191354276868598.218750
13.015618	0.999878	0.000000	646553675082.301880	12896681528377.728516
13.515618	0.999878	0.000000	2213479828.344391	21345974006.281914
14.015618	0.999878	0.000000	70881125.156593	567930402.548601
14.515618	0.999878	0.000000	11826810.390417	47874441.577228
15.015618	0.999878	0.000000	196882102.718119	1649134585.718357
15.515618	0.999878	0.000000	50277809246.785484	807907065159.856934
16.015618	0.999878	0.000000	372950131761261.562500	12661531472962704.000000
16.515618	0.999878	0.000000	23789222994069.171875	642105386074183.000000
17.015618	0.999878	0.000000	46053427884.116287	516988845418.724609
17.515618	0.999878	0.000000	42136131791014.382812	1132662828937852.500000
18.015618	0.999878	0.000000	8361335850198.361328	196412175855338.312500
18.515618	0.999878	0.000000	30450551593.346893	219518050296.418884
19.015618	0.999878	0.000000	320403261851.448242	5731669589003.189453
0.023427	1.499817	0.000000	4099197450250676.500000	161367089499411360.000000
0.523427	1.499817	0.000000	61620643375.379425	930988870221.911499
1.023427	1.499817	0.000000	6291300527.541862	60994908374.043304
1.523427	1.499817	0.000000	1703759777.103172	15498297658.095921
2.023427	1.499817	0.000000	95737921.235392	705696429.838883
2.523427	1.499817	0.000000	5091154.506283	30575505.414432
3.023427	1.499817	0.000000	402315.014712	2003800.450429
3.523427	1.499817	0.000000	49139.297909	226865.393260
4.023427	1.499817	0.000000	6521.617629	48842.426007
4.523427	1.499817	0.000000	-894.642103	16834.374442
5.023427	1.499817	0.000000	1507.517442	31933.027343
5.523427	1.499817	0.000000	14317.254675	93038.112235
6.023427	1.499817	0.000000	53105.134180	238938.234583
6.523427	1.499817	0.000000	300141.574973	1418170.007826
7.023427	1.499817	0.000000	3289778.501115	19236814.821420
7.523427	1.499817	0.000000	53061937.643394	367995462.496768
8.023427	1.499817	0.000000	791027090.552426	5780460072.025967
8.523427	1.499817	0.000000	3509229883.459120	23881307363.153946
9.023427	1.499817	0.000000	21790629148.385605	282816018241.028564
9.523427	1.499817	0.000000	525611096637687.812500	17435905497781412.000000
10.023427	1.499817	0.000000	160189127365448960.000000	8558748879669157888.000000
10.523427	1.499817	0.000000	245117798373.620575	4281802979671.455566
11.023427	1.499817	0.000000	2506840897.577191	24744358570.235214
11.523427	1.499817	0.000000	1099195509.704826	11509587048.955873
12.023427	1.499817	0.000000	4869075034.520679	62876711939.064888
12.523427	1.499817	0.000000	181706079170.827576	3070378777498.790527
13.023427	1.499817	0.000000	767337013463.638550	14159787054329.476562
13.523427	1.499817	0.000000	174303283576.023193	3113971941225.629395
14.023427	1.499817	0.000000	1134028011.274596	12937775684.322922
14.523427	1.499817	0.000000	109437890.937793	663054729.820839
15.023427	1.499817	0.000000	3176987896.272412	39751694114.168533
15.523427	1.499817	0.000000	86603131961.632950	1180608594862.648438
16.023427	1.499817	0.000000	2741931607317.198730	61108939784430.414062
16.523427	1.499817	0.000000	608451717196.610962	12092531253548.011719
17.023427	1.499817	0.000000	2630270814.897220	24514673948.645218
17.523427	1.499817	0.000000	7566359015.084494	98581471845.450455
18.023427	1.499817	0.000000	6995095055.804926	51499367325.521500
18.523427	1.499817	0.000000	5958421935271.129883	136068209183476.375000
19.023427	1.499817	0.000000	3554324421666079232.000000	245873263483910815744.000000
0.031237	1.999756	0.000000	84581334920330.250000	2409566127436066.500000
0.531237	1.999756	0.000000	25405167712.531193	367091540397.622559
1.031237	1.999756	0.000000	256697892.586144	1620611684.838481
1.531237	1.999756	0.000000	71837462.281106	491340473.733795
2.031237	1.999756	0.000000	11080031.319472	69377850.025027
2.531237	1.999756	0.000000	1210070.996393	6652903.888285
3.031237	1.999756	0.000000	133831.322760	668700.750373
3.531237	1.999756	0.000000	13337.859283	81440.220283
4.031237	1.999756	0.000000	-2282.791684	12337.730585
4.531237	1.999756	0.000000	-4495.726269	2461.418719
5.031237	1.999756	0.000000	-4300.092715	3813.204363
5.531237	1.999756	0.000000	-1991.325256	13636.623245
6.031237	1.999756	0.000000	10675.569740	67903.558302
6.531237	1.999756	0.000000	102472.381938	514938.737770
7.031237	1.999756	0.000000	889761.915705	4901883.000564
7.531237	1.999756	0.000000	7731106.231254	48446446.932631
8.031237	1.999756	0.000000	48177204.526118	326173651.134180
8.531237	1.999756	0.000000	159366057.387330	979632838.982638
9.031237	1.999756	0.000000	7791016435.460985	101474429735.114136
9.531237	1.999756	0.000000	7901420981035.530273	184743765379391.281250
10.031237	1.999756	0.000000	54698712913629.742188	1502677316943350.500000
10.531237	1.999756	0.000000	47338398860.959572	721586565691.242920
11.031237	1.999756	0.000000	220803864.939914	1927158605.436339
11.531237	1.999756	0.000000	29299495.623259	149526725.653303
12.031237	1.999756	0.000000	276718053.593744	2242019215.041763
12.531237	1.999756	0.000000	52380008406.225929	838368999066.834595
13.031237	1.999756	0.000000	113924365359526.203125	3503737537349271.500000
13.531237	1.999756	0.000000	5104589282906.835938	121190666164198.062500
14.031237	1.999756	0.000000	8227013814.391446	60638127039.422409
14.531237	1.999756	0.000000	10518342602.838240	145739214476.282928
15.031237	1.999756	0.000000	53302074663.628387	848836197612.843750
15.531237	1.999756	0.000000	27177689103670.007812	741750194863197.125000
16.031237	1.999756	0.000000	937123316688.223511	19262436411181.292969
16.531237	1.999756	0.000000	2743987306.552819	24694810830.414108
